var,state,year,value,industry_full,industry_code,industry_group
Other transport equipment,zero,2045,44.4165,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other transport equipment,zero,2046,44.8662,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other transport equipment,zero,2047,45.3018,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other transport equipment,zero,2048,45.7202,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other transport equipment,zero,2049,46.118,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other transport equipment,zero,2050,46.4922,35. Other transport equipment,35,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2020,197.7213,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2021,202.1543,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2022,207.4578,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2023,204.0758,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2024,211.1874,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2025,215.3435,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2026,218.6272,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2027,222.6614,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2028,226.5323,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2029,230.3645,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2030,234.1307,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2031,237.8473,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2032,241.5266,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2033,245.1789,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2034,248.8101,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2035,252.4253,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2036,256.0306,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2037,259.6301,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2038,263.23630000000003,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2039,266.8553,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2040,270.73630000000003,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2041,274.0379,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2042,277.455,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2043,280.9215,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2044,284.3879,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2045,287.835,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2046,291.2544,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2047,294.6302,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2048,297.9562,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2049,301.2261,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Other manufacturing,zero,2050,304.4353,36. Other manufacturing,36,Sector 3 - Manufacturing ( C)
Electricity generation - coal,zero,2020,23.1947,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2021,22.4896,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2022,21.8899,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2023,20.6577,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2024,18.9754,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2025,17.356,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2026,15.233,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2027,13.0902,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2028,10.9854,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2029,9.2228,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2030,7.7462,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2031,6.5097,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2032,5.4744,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2033,4.6081,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2034,3.8838,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2035,3.2787,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2036,2.7735,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2037,2.3522,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2038,2.001,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2039,1.6911,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2040,0.2768,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2041,0.265,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2042,0.267,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2043,0.2688,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2044,0.2702,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2045,0.2711,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2046,0.2717,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2047,0.2718,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2048,0.2716,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2049,0.2709,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - coal,zero,2050,0.2698,37. Electricity generation - coal,37,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2020,17.4538,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2021,15.4514,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2022,14.4113,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2023,13.4828,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2024,12.3259,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2025,10.9433,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2026,9.5784,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2027,8.4324,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2028,7.4595,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2029,6.6447,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2030,5.9674,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2031,5.3965,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2032,4.8853,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2033,4.4021,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2034,3.9566,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2035,3.5622,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2036,3.217,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2037,2.9153,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2038,2.6513,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2039,2.4194,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2040,2.1156,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2041,1.9878,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2042,1.8495,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2043,1.71,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2044,1.5778,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2045,1.4548,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2046,1.3413,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2047,1.2358,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2048,1.1377,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2049,1.0461,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - gas,zero,2050,0.96,38. Electricity generation - gas,38,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2020,3.1955,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2021,3.1318,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2022,3.2112,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2023,3.2578,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2024,3.3224,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2025,3.4496000000000002,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2026,3.5175,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2027,3.5926,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2028,3.6671,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2029,3.7414,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2030,3.8149,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2031,3.8876,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2032,3.9588,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2033,4.0286,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2034,4.0966,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2035,4.163,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2036,4.2274,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2037,4.2898,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2038,4.35,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2039,4.4086,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2040,4.4756,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2041,4.5177,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2042,4.5538,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2043,4.5841,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2044,4.6076,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2045,4.6238,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2046,4.6329,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2047,4.6345,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2048,4.6289,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2049,4.6165,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - hydro,zero,2050,4.5972,39. Electricity generation - hydro,39,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2020,6.6016,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2021,6.1676,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2022,7.8231,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2023,10.3872,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2024,14.0786,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2025,18.7941,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2026,23.2898,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2027,27.8253,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2028,32.2339,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2029,36.1647,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2030,39.6848,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2031,42.8528,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2032,45.7078,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2033,48.2837,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2034,50.6221,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2035,52.7644,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2036,54.7372,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2037,56.5641,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2038,58.263,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2039,59.8802,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2040,62.9418,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2041,63.9977,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2042,64.9431,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2043,65.8011,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2044,66.5694,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2045,67.2454,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2046,67.8316,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2047,68.3261,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2048,68.7343,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2049,69.0632,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity generation - non-hydro renewable,zero,2050,69.3129,40. Electricity generation - non-hydro renewable,40,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2020,38.9171,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2021,38.4637,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2022,41.5149,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2023,41.5043,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2024,42.4789,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2025,44.0886,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2026,45.0967,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2027,45.6961,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2028,46.244,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2029,46.8191,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2030,47.4022,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2031,47.9921,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2032,48.5784,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2033,49.1623,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2034,49.7413,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2035,50.3199,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2036,50.8901,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2037,51.4533,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2038,52.0049,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2039,52.5338,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2040,51.0373,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2041,52.1438,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2042,52.9183,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2043,53.4367,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2044,53.7607,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2045,53.9272,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2046,53.9703,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2047,53.9031,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2048,53.746,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2049,53.5152,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Electricity supply,zero,2050,53.2072,41. Electricity supply,41,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2020,20.4108,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2021,18.3479,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2022,17.8215,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2023,17.0331,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2024,16.356,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2025,15.9916,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2026,15.4547,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2027,15.0726,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2028,14.7517,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2029,14.4737,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2030,14.2216,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2031,13.9864,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2032,13.7628,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2033,13.548400000000001,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2034,13.3409,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2035,13.1382,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2036,12.9392,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2037,12.7433,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2038,12.5503,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2039,12.3604,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2040,12.1142,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2041,11.795,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2042,11.4365,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2043,11.0427,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2044,10.615,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2045,10.1604,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2046,9.6843,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2047,9.193,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2048,8.694,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2049,8.1952,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Gas and supply products,zero,2050,7.7058,42. Gas and supply products,42,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2020,76.8776,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2021,72.4983,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2022,73.7663,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2023,74.0984,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2024,75.5069,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2025,77.9657,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2026,78.9515,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2027,79.9878,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2028,81.012200000000007,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2029,82.0363,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2030,83.0609,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
Water and drains products,zero,2031,84.0876,43. Water and drains products,43,"Sector 4 - Electricity, gas, water & waste services (D)"
