var,state,year,value,occupation_full,occupation_code,occupation_group
Miscellaneous Specialist Managers,zero,2032,70.5468,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2033,71.6037,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2033,71.6037,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2033,71.6037,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2034,72.6581,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2034,72.6581,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2034,72.6581,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2035,73.7107,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2035,73.7107,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2035,73.7107,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2036,74.7616,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2036,74.7616,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2036,74.7616,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2037,75.8113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2037,75.8113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2037,75.8113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2038,76.8608,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2038,76.8608,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2038,76.8608,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2039,77.9113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2039,77.9113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2039,77.9113,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2040,78.9948,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2040,78.9948,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2040,78.9948,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2041,80.0152,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2041,80.0152,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2041,80.0152,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2042,81.0461,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2042,81.0461,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2042,81.0461,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2043,82.0811,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2043,82.0811,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2043,82.0811,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2044,83.1159,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2044,83.1159,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2044,83.1159,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2045,84.1488,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2045,84.1488,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2045,84.1488,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2046,85.1793,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2046,85.1793,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2046,85.1793,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2047,86.2067,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2047,86.2067,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2047,86.2067,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2048,87.2315,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2048,87.2315,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2048,87.2315,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2049,88.2543,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2049,88.2543,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2049,88.2543,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2050,89.2757,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2050,89.2757,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Miscellaneous Specialist Managers,zero,2050,89.2757,O139 Miscellaneous Specialist Managers,O139,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2020,102.9165,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2020,102.9165,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2020,102.9165,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2020,102.9165,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2020,102.9165,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2021,99.3422,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2021,99.3422,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2021,99.3422,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2021,99.3422,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2021,99.3422,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2022,104.8997,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2022,104.8997,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2022,104.8997,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2022,104.8997,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2022,104.8997,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2023,107.6776,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2023,107.6776,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2023,107.6776,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2023,107.6776,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2023,107.6776,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2024,109.5202,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2024,109.5202,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2024,109.5202,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2024,109.5202,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2024,109.5202,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2025,114.0449,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2025,114.0449,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2025,114.0449,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2025,114.0449,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2025,114.0449,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2026,116.7009,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2026,116.7009,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2026,116.7009,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2026,116.7009,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2026,116.7009,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2027,119.4305,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2027,119.4305,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2027,119.4305,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2027,119.4305,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2027,119.4305,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2028,122.1564,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2028,122.1564,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2028,122.1564,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2028,122.1564,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2028,122.1564,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2029,124.8878,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2029,124.8878,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2029,124.8878,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2029,124.8878,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2029,124.8878,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2030,127.6207,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2030,127.6207,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2030,127.6207,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2030,127.6207,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2030,127.6207,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2031,130.3574,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2031,130.3574,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2031,130.3574,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2031,130.3574,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2031,130.3574,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2032,133.1004,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2032,133.1004,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2032,133.1004,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2032,133.1004,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2032,133.1004,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2033,135.8515,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2033,135.8515,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2033,135.8515,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2033,135.8515,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2033,135.8515,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2034,138.6111,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2034,138.6111,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2034,138.6111,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2034,138.6111,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2034,138.6111,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2035,141.3795,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2035,141.3795,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2035,141.3795,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2035,141.3795,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2035,141.3795,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2036,144.1577,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2036,144.1577,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2036,144.1577,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2036,144.1577,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2036,144.1577,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2037,146.946,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2037,146.946,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2037,146.946,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2037,146.946,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2037,146.946,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2038,149.7477,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2038,149.7477,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2038,149.7477,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2038,149.7477,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2038,149.7477,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2039,152.5639,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2039,152.5639,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2039,152.5639,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2039,152.5639,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2039,152.5639,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2040,155.4991,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2040,155.4991,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2040,155.4991,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2040,155.4991,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2040,155.4991,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2041,158.2766,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2041,158.2766,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2041,158.2766,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2041,158.2766,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2041,158.2766,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2042,161.0981,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2042,161.0981,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2042,161.0981,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2042,161.0981,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2042,161.0981,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2043,163.947,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2043,163.947,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2043,163.947,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2043,163.947,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2043,163.947,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2044,166.8102,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2044,166.8102,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2044,166.8102,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2044,166.8102,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2044,166.8102,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2045,169.6814,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2045,169.6814,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2045,169.6814,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2045,169.6814,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2045,169.6814,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2046,172.5556,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2046,172.5556,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2046,172.5556,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2046,172.5556,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2046,172.5556,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2047,175.4268,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2047,175.4268,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2047,175.4268,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2047,175.4268,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2047,175.4268,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2048,178.2903,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2048,178.2903,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2048,178.2903,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2048,178.2903,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2048,178.2903,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2049,181.1415,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2049,181.1415,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2049,181.1415,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2049,181.1415,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2049,181.1415,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2050,183.9769,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2050,183.9769,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2050,183.9769,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2050,183.9769,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Accommodation and Hospitality Managers,zero,2050,183.9769,O141 Accommodation and Hospitality Managers,O141,O1 MANAGERS
Retail Managers,zero,2020,243.0038,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2021,228.076,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2022,235.2264,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2023,238.6522,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2024,243.4453,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2025,251.1743,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2026,256.3511,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2027,261.0777,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2028,265.925,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2029,270.8027,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2030,275.6992,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2031,280.6102,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2032,285.5341,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2033,290.4683,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2034,295.4103,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2035,300.3582,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2036,305.3129,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2037,310.2746,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2038,315.2492,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2039,320.2385,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2040,325.4098,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2041,330.2813,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2042,335.2036,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2043,340.148,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2044,345.09,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2045,350.0202,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2046,354.9323,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2047,359.8149,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2048,364.6617,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2049,369.4667,O142 Retail Managers,O142,O1 MANAGERS
Retail Managers,zero,2050,374.2253,O142 Retail Managers,O142,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2020,181.4526,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2020,181.4526,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2020,181.4526,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2020,181.4526,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2020,181.4526,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2021,177.6,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2021,177.6,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2021,177.6,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2021,177.6,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
"Miscellaneous Hospitality, Retail and Service Managers",zero,2021,177.6,"O149 Miscellaneous Hospitality, Retail and Service Managers",O149,O1 MANAGERS
