state,year,value,var,industry_group
zero,2036,1857.7297,Retail trade services,Sector 7 - Retail trade (G)
zero,2037,1886.4044,Retail trade services,Sector 7 - Retail trade (G)
zero,2038,1915.1242,Retail trade services,Sector 7 - Retail trade (G)
zero,2039,1943.8983,Retail trade services,Sector 7 - Retail trade (G)
zero,2040,1973.6671,Retail trade services,Sector 7 - Retail trade (G)
zero,2041,2001.5981,Retail trade services,Sector 7 - Retail trade (G)
zero,2042,2029.6891,Retail trade services,Sector 7 - Retail trade (G)
zero,2043,2057.7862,Retail trade services,Sector 7 - Retail trade (G)
zero,2044,2085.7337,Retail trade services,Sector 7 - Retail trade (G)
zero,2045,2113.4786,Retail trade services,Sector 7 - Retail trade (G)
zero,2046,2140.9815,Retail trade services,Sector 7 - Retail trade (G)
zero,2047,2168.1545,Retail trade services,Sector 7 - Retail trade (G)
zero,2048,2194.9489,Retail trade services,Sector 7 - Retail trade (G)
zero,2049,2221.3147,Retail trade services,Sector 7 - Retail trade (G)
zero,2050,2247.2124,Retail trade services,Sector 7 - Retail trade (G)
zero,2051,2272.7287,Retail trade services,Sector 7 - Retail trade (G)
zero,2031,121.0058,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2032,122.6077,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2033,124.193,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2034,125.7662,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2035,127.3298,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2036,128.8874,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2037,130.4404,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2038,131.994,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2039,133.5503,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2040,135.2813,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2041,136.7032,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2042,138.1746,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2043,139.6702,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2044,141.1683,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2045,142.6602,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2046,144.1395,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2047,145.597,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2048,147.026,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2049,148.4198,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2050,149.7729,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2051,151.0777,Accommodation services,Sector 8 - Accommodation & food services (H)
zero,2031,862.7042,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2032,883.4682,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2033,904.3371,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2034,925.3102,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2035,946.3847,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2036,967.5654,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2037,988.8512,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2038,1010.2626,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2039,1031.8039,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2040,1054.087,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2041,1075.5384,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2042,1097.2904,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2043,1119.2403,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2044,1141.3098,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2045,1163.4569,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2046,1185.6461,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2047,1207.8358,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2048,1229.9928,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2049,1252.0825,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2050,1274.0791,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2051,1295.9888,Restaurant and food services,Sector 8 - Accommodation & food services (H)
zero,2031,240.4619,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,244.6756,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,248.9303,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,253.2221,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,257.5483,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,261.9107,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,266.3119,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,270.761,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,275.262,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,280.0095,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,284.5001,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,289.1323,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,293.8769,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,298.7101,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,303.6341,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,308.648,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,313.7503,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,318.9434,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,324.2298,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,329.6142,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,335.0841,Road freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,107.0725,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,108.7486,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,110.4277,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,112.1097,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,113.7925,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,115.4762,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,117.1613,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,118.8493,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,120.54,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,122.3656,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,124.015,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,125.6992,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,127.4019,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,129.1071,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,130.8085,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,132.4998,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,134.1711,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,135.8149,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,137.4233,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,138.9895,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,140.5088,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,23.6058,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,23.8823,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,24.1519,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,24.4151,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,24.6721,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,24.9234,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,25.1692,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,25.4103,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,25.647,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,25.8868,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,26.0972,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,26.3139,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,26.5326,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,26.7503,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,26.9662,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,27.1797,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,27.3907,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,27.5993,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,27.8055,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,28.0097,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,28.2119,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,33.2982,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,33.6114,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,33.9289,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,34.2498,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,34.573,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,34.898,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,35.2249,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,35.5538,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,35.8845,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,36.2511,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,36.5747,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,36.9064,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,37.2429,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,37.5815,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,37.9204,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,38.258,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,38.5925,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,38.9224,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,39.2461,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,39.5623,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,39.8693,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,76.5296,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,77.9332,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,79.35,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,80.7815,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,82.2257,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,83.6833,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,85.1553,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,86.6433,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,88.1473,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,89.7887,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,91.2887,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,92.8456,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,94.4397,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,96.05,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,97.6671,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,99.2811,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,100.8755,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,102.4363,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,103.9489,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,105.3975,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,106.7687,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,322.4218,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2032,325.7416,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2033,329.0482,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2034,332.3413,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2035,335.6192,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2036,338.8835,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2037,342.1355,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2038,345.3852,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2039,348.6351,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2040,352.1824,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2041,354.9847,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2042,357.8791,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2043,360.782,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2044,363.6216,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2045,366.3798,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2046,369.0459,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2047,371.5929,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2048,374.0101,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2049,376.288,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2050,378.4181,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2051,380.4361,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2031,121.4808,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2032,124.1292,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2033,126.8055,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2034,129.5104,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2035,132.2439,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2036,135.007,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2037,137.8003,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2038,140.6275,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2039,143.4896,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2040,146.5697,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2041,149.6435,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2042,152.9025,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2043,156.3249,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2044,159.94,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2045,163.7431,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2046,167.734,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2047,171.9585,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2048,176.4433,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2049,181.2176,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2050,186.3142,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2051,191.7764,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2031,246.5821,Banking services,Sector 11 - Financial & insurance services (K)
zero,2032,250.9235,Banking services,Sector 11 - Financial & insurance services (K)
zero,2033,255.2925,Banking services,Sector 11 - Financial & insurance services (K)
zero,2034,259.6886,Banking services,Sector 11 - Financial & insurance services (K)
zero,2035,264.1117,Banking services,Sector 11 - Financial & insurance services (K)
zero,2036,268.5616,Banking services,Sector 11 - Financial & insurance services (K)
zero,2037,273.0381,Banking services,Sector 11 - Financial & insurance services (K)
zero,2038,277.5452,Banking services,Sector 11 - Financial & insurance services (K)
zero,2039,282.0847,Banking services,Sector 11 - Financial & insurance services (K)
zero,2040,286.7081,Banking services,Sector 11 - Financial & insurance services (K)
zero,2041,291.1445,Banking services,Sector 11 - Financial & insurance services (K)
zero,2042,295.6293,Banking services,Sector 11 - Financial & insurance services (K)
zero,2043,300.1326,Banking services,Sector 11 - Financial & insurance services (K)
zero,2044,304.6262,Banking services,Sector 11 - Financial & insurance services (K)
zero,2045,309.0995,Banking services,Sector 11 - Financial & insurance services (K)
zero,2046,313.5457,Banking services,Sector 11 - Financial & insurance services (K)
zero,2047,317.9499,Banking services,Sector 11 - Financial & insurance services (K)
zero,2048,322.3052,Banking services,Sector 11 - Financial & insurance services (K)
zero,2049,326.6044,Banking services,Sector 11 - Financial & insurance services (K)
zero,2050,330.8399,Banking services,Sector 11 - Financial & insurance services (K)
zero,2051,335.0139,Banking services,Sector 11 - Financial & insurance services (K)
zero,2031,103.5283,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2032,105.3041,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2033,107.074,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2034,108.8383,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2035,110.5973,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2036,112.3517,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2037,114.1021,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2038,115.8505,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2039,117.5984,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2040,119.3637,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2041,121.0126,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2042,122.647,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2043,124.2559,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2044,125.8219,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2045,127.3401,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2046,128.8068,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2047,130.2088,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2048,131.5384,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2049,132.788,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2050,133.9495,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2051,135.02,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2031,149.449,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2032,152.7695,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2033,156.1006,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2034,159.4427,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2035,162.7963,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2036,166.1627,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2037,169.5429,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2038,172.9407,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2039,176.357,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2040,179.7869,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2041,183.1313,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2042,186.477,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2043,189.805,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2044,193.0919,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2045,196.3289,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2046,199.5081,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2047,202.6084,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2048,205.6165,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2049,208.5169,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2050,211.2958,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2051,213.9324,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2031,53.8552,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2032,54.6518,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2033,55.4451,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2034,56.2353,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2035,57.0229,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2036,57.8085,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2037,58.5924,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2038,59.3764,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2039,60.1611,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2040,60.9749,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2041,61.7243,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2042,62.4852,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2043,63.25,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2044,64.0128,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2045,64.7717,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2046,65.5255,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2047,66.2722,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2048,67.0108,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2049,67.7406,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2050,68.461,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2051,69.1749,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2031,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2032,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2033,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2034,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2035,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2036,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2037,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2038,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2039,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2040,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2041,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2042,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2043,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2044,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2045,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2046,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2047,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2048,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2049,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2050,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2051,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2031,178.8026,Real estate business services,Sector 13 - Professional services (M)
zero,2032,181.3672,Real estate business services,Sector 13 - Professional services (M)
zero,2033,183.9143,Real estate business services,Sector 13 - Professional services (M)
zero,2034,186.4444,Real estate business services,Sector 13 - Professional services (M)
zero,2035,188.9583,Real estate business services,Sector 13 - Professional services (M)
zero,2036,191.4581,Real estate business services,Sector 13 - Professional services (M)
zero,2037,193.9454,Real estate business services,Sector 13 - Professional services (M)
zero,2038,196.4272,Real estate business services,Sector 13 - Professional services (M)
zero,2039,198.9054,Real estate business services,Sector 13 - Professional services (M)
zero,2040,201.5274,Real estate business services,Sector 13 - Professional services (M)
zero,2041,203.8422,Real estate business services,Sector 13 - Professional services (M)
zero,2042,206.2108,Real estate business services,Sector 13 - Professional services (M)
zero,2043,208.5961,Real estate business services,Sector 13 - Professional services (M)
zero,2044,210.97,Real estate business services,Sector 13 - Professional services (M)
zero,2045,213.3239,Real estate business services,Sector 13 - Professional services (M)
zero,2046,215.6532,Real estate business services,Sector 13 - Professional services (M)
zero,2047,217.9475,Real estate business services,Sector 13 - Professional services (M)
zero,2048,220.2027,Real estate business services,Sector 13 - Professional services (M)
zero,2049,222.4149,Real estate business services,Sector 13 - Professional services (M)
zero,2050,224.5812,Real estate business services,Sector 13 - Professional services (M)
zero,2051,226.7144,Real estate business services,Sector 13 - Professional services (M)
zero,2031,150.3859,Legal services,Sector 13 - Professional services (M)
zero,2032,153.4653,Legal services,Sector 13 - Professional services (M)
zero,2033,156.5556,Legal services,Sector 13 - Professional services (M)
zero,2034,159.6568,Legal services,Sector 13 - Professional services (M)
zero,2035,162.7696,Legal services,Sector 13 - Professional services (M)
zero,2036,165.8947,Legal services,Sector 13 - Professional services (M)
zero,2037,169.0332,Legal services,Sector 13 - Professional services (M)
zero,2038,172.1888,Legal services,Sector 13 - Professional services (M)
zero,2039,175.3634,Legal services,Sector 13 - Professional services (M)
zero,2040,178.7123,Legal services,Sector 13 - Professional services (M)
zero,2041,182.0307,Legal services,Sector 13 - Professional services (M)
zero,2042,185.5013,Legal services,Sector 13 - Professional services (M)
zero,2043,189.1112,Legal services,Sector 13 - Professional services (M)
zero,2044,192.8867,Legal services,Sector 13 - Professional services (M)
zero,2045,196.8288,Legal services,Sector 13 - Professional services (M)
zero,2046,200.9415,Legal services,Sector 13 - Professional services (M)
zero,2047,205.2648,Legal services,Sector 13 - Professional services (M)
zero,2048,209.8252,Legal services,Sector 13 - Professional services (M)
zero,2049,214.6516,Legal services,Sector 13 - Professional services (M)
zero,2050,219.7751,Legal services,Sector 13 - Professional services (M)
zero,2051,225.2388,Legal services,Sector 13 - Professional services (M)
zero,2031,1086.0328,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2032,1107.7644,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2033,1129.5727,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2034,1151.458,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2035,1173.4218,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2036,1195.4711,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2037,1217.6106,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2038,1239.8703,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2039,1262.2625,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2040,1286.0128,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2041,1309.3208,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
